ID zCMB mu e_mu RA DEC mB e_mB x1 e_x1 c e_c Sample GID
2002ha 0.01339 33.05117087667195 0.1156058667480442 311.8500054849095 0.30214899384418714 "" "" "" "" "" "" Hicken 4720
2002el 0.02731333333333333 34.38578683370314 0.13718300700014713 314.1253700000001 -18.55953 16.135 0.027000000000000003 -1.229 0.092 -0.057 0.025 LOSS 3996
2008cc 0.0104 32.166662482156354 0.09 315.8734166666667 -66.81636111111109 "" "" "" "" "" "" CSP-DR3 0
2016hpw 0.02028 34.03706591096684 0.10437264086436644 317.28283 -18.10395 15.68 0.08 0.79 0.17 0.099 0.05 Foundation 0
2016cxb 0.02918 35.00447446941176 0.08996470508483878 318.0975 14.7793 16.04 0.06 1.19 0.12 -0.092 0.031 Foundation 0
2001dl 0.02 34.21962533395515 0.13698969818786524 320.25721 9.18067 16.812 0.026 0.165 0.08900000000000001 0.229 0.023 LOSS 0
2006oa 0.05886 36.26995931406085 0.12256653205772385 320.8787089733822 -0.8466279049673671 "" "" "" "" "" "" Hicken 0
2006ev 0.0287 34.786662482156345 0.05 322.74691666666666 13.989222222222221 "" "" "" "" "" "" CSP-DR3 0
2006ev 0.028 34.889233748478524 0.19413958228450584 322.7469200000001 13.98922 16.799 0.14 -1.331 0.236 -0.015 0.065 LOSS 0
1990af 0.05016333333333333 35.62056396098392 0.1824245682175516 323.68818129168704 -62.765171033302714 "" "" "" "" "" "" Old 0
2016hns 0.03729 35.32443068838731 0.08362803453987196 324.92216 24.4051 16.62 0.05 -1.11 0.17 -0.10800000000000001 0.032 Foundation 0
1998co 0.016986666666666667 33.51258348719075 0.14172077419774828 326.8567960775732 -13.176057350082381 "" "" "" "" "" "" Old 0
2004ey 0.01463 33.33934651184579 0.1203601819574926 327.28042732947466 0.4445760124183452 "" "" "" "" "" "" "CSP Old" 0
2008s5 0.03 34.75873755977332 0.14032169258387106 330.45446 13.05531 16.329 0.04 1.032 0.17600000000000002 -0.031 0.032 LOSS 0
2008go 0.0623 36.40666248215634 0.04 332.6867916666667 -19.211888888888886 "" "" "" "" "" "" CSP-DR3 0
2008dr 0.04 35.452861949483435 0.13645210665139038 332.71529 2.10822 17.496 0.023 -1.324 0.103 0.023 0.022 LOSS 0
2007cq 0.02468333333333333 34.11802314177579 0.12777201809222055 333.6622531322768 5.062601726888917 "" "" "" "" "" "" Hicken 0
1999ee 0.010543333333333332 32.518953415285914 0.13614247081606634 334.0041515326205 -36.847509082550744 "" "" "" "" "" "" Old 0
ASASSN-15kx 0.018476666666666662 33.91738857395878 0.1203895683230155 334.04921 37.47392 15.35 0.1 -1.42 0.14 -0.075 0.038 Foundation 4772
2008ei 0.037000000000000005 35.17156271961313 0.1400399136303733 334.38854 33.25592 17.669 0.039 0.073 0.223 0.199 0.031 LOSS 0
2002eb 0.026 34.49097161466231 0.136129267277843 334.77183 24.59439 16.027 0.021 0.846 0.056 -0.047 0.02 LOSS 0
2002dl 0.015 33.5047186828188 0.13738332289474736 335.22483 33.29269 15.829 0.028 -2.197 0.095 0.073 0.027000000000000003 LOSS 0
2016eja 0.0308 34.830053249475725 0.10437264086436644 336.38232999999997 38.98431 16.29 0.08 1.14 0.15 0.052000000000000005 0.035 Foundation 0
ASASSN-15oh 0.01623666666666667 33.66240677196993 0.11222142469690008 337.6749 39.29312 15.46 0.09 -1.59 0.16 0.043 0.042 Foundation 4908
2006gr 0.03347666666666667 35.2301333485127 0.11035095443215384 338.0514928954386 30.818958917802963 "" "" "" "" "" "" Hicken 0
2016hqf 0.05225 36.17549668689878 0.08996470508483878 338.34446 -1.35705 17.4 0.06 1.47 0.31 -0.013999999999999999 0.035 Foundation 0
2003gn 0.033 35.28377814891905 0.13718300700014713 338.46533 20.80236 17.373 0.027000000000000003 -1.06 0.116 0.045 0.026 LOSS 0
2005kc 0.01389 33.22078916117639 0.12027980865672172 338.52965431312606 5.5714906392217065 "" "" "" "" "" "" "CSP Old" 0
2016fff 0.01123 32.93461508740418 0.08362803453987196 339.24642 -25.232120000000002 14.58 0.05 -1.95 0.15 -0.026000000000000002 0.039 Foundation 0
1998eg 0.023483333333333332 34.366603009077004 0.12616051214592455 339.9232599975104 8.593374868971331 "" "" "" "" "" "" Old 0
2006bh 0.01049 32.53766701498609 0.12967853093003118 340.0739554360252 -66.48268342183135 "" "" "" "" "" "" "CSP Old" 0
2004ef 0.02977 34.71498558667855 0.11462319882523407 340.5426411418151 19.99165960381706 "" "" "" "" "" "" "CSP Old" 0
1995ac 0.04876666666666666 35.622521124171406 0.1115080426508349 341.3539835055043 -8.719673920736124 "" "" "" "" "" "" Old 0
2016cvw 0.03823 35.37918704781368 0.08996470508483878 341.55171 10.557139999999999 17.01 0.06 -1.71 0.16 -0.02 0.036000000000000004 Foundation 0
1993l 0.004816666666666667 31.18646168783729 0.4048720995160598 344.5014181655384 -35.873312426165874 "" "" "" "" "" "" Old 0
2005ku 0.0454 35.746662482156346 0.06 344.92754166666674 0.013694444444444443 "" "" "" "" "" "" CSP-DR3 0
2007hj 0.0141 33.22666248215633 0.08 345.44954166666673 15.5865 "" "" "" "" "" "" CSP-DR3 0
2008ec 0.01491 33.273012788647364 0.13738332289474736 345.819 8.871939999999997 15.505 0.028 -0.925 0.064 0.09 0.027000000000000003 LOSS 4427
2000dn 0.031 35.022032445543964 0.13780485263444975 346.27442 -3.20028 16.586 0.03 -0.331 0.102 -0.079 0.027000000000000003 LOSS 0
ASASSN-15pr 0.033030000000000004 35.22848364194618 0.08996470508483878 346.66457 -12.57289 16.65 0.06 -0.64 0.22 -0.043 0.038 Foundation 0
2006en 0.030776666666666667 34.96077855521308 0.14416047357749728 347.4673814625901 30.248421140272946 "" "" "" "" "" "" Hicken 0
2001ic 0.04287 35.46061934622125 0.20128669265595991 347.6717531818074 7.551698189577165 "" "" "" "" "" "" Hicken 0
1998dh 0.0076933333333333315 32.00355318386616 0.11910301769206826 348.6284413812146 4.5625841175118165 "" "" "" "" "" "" Old 0
1992bl 0.04287 35.482290558587266 0.16798609334449474 348.786622961938 -44.76723456175062 "" "" "" "" "" "" Old 0
2002dp 0.01049 32.605036262043015 0.11907441353780028 352.11136335528124 22.468758141085324 "" "" "" "" "" "" Hicken 0
2007le 0.0067 31.516662482156327 0.16 354.7017083333333 -5.477416666666668 "" "" "" "" "" "" CSP-DR3 0
1997dg 0.02968 35.14691888842605 0.12075010127683868 355.0514766464711 26.183585778626984 "" "" "" "" "" "" Old 0
2006dm 0.021230000000000002 34.0867127372022 0.13780485263444975 355.44933 -3.669 16.012 0.03 -1.785 0.09 -0.026 0.029 LOSS 3859
PS15bsq 0.03355 35.07960749150716 0.07806182268562538 355.46738 -8.63792 16.26 0.04 0.56 0.12 -0.071 0.028999999999999998 Foundation 0
2000cw 0.029 34.7856698617029 0.13738332289474736 356.85458 28.38772 16.692 0.028 -0.6829999999999999 0.114 0.006 0.027000000000000003 LOSS 0
1993ah 0.028476666666666667 34.656526407108366 0.21315378694794715 357.9922524825973 -27.95747611532975 "" "" "" "" "" "" Old 0
"PSN J23523718+1433092" 0.026010000000000002 34.71310387688847 0.08362803453987196 358.15491666666674 14.552555555555555 16.41 0.05 -2.01 0.13 -0.011000000000000001 0.036000000000000004 Foundation 0
PS15brr 0.05051 35.897767523701475 0.08362803453987196 358.35642 -15.65453 17.0 0.05 0.82 0.18 -0.086 0.033 Foundation 0
2001da 0.015986666666666666 33.59084702695653 0.13545732979378114 358.39943833399445 8.086439780988218 "" "" "" "" "" "" Hicken 0
2007qe 0.02438333333333333 34.483733078037034 0.1385401600693402 358.5357747725988 27.360195385195265 "" "" "" "" "" "" Hicken 0
2005iq 0.03297666666666667 35.153807954755095 0.1163216541337664 359.6184506519882 -18.71302338830501 "" "" "" "" "" "" Hicken 0
2005iq 0.03293 35.046234369793915 0.11825524304721807 359.6348511104264 -18.70862416350495 "" "" "" "" "" "" "CSP Old" 0
2003he 0.023936666666666655 34.28506464273749 0.136129267277843 359.73771 -2.24808 16.208 0.021 0.299 0.058 0.044 0.02 LOSS 3757
